ID_Cliente,Edad,AntigUedad_Meses,Numero_Productos,RFM_Score,Numero_Trx_3m,Meses_Cuenta_Sueldo,Numero_Prestamos,Flg_Mal_Pagador,Nro_Familiares,Nro_Llamadas_CC,Genero,Estado_Civil,Edad_Hijo_Menor,IngresoReal,Flg_ViviendaPropia,Flg_PP,Flg_Retencion,Flg_PP_Garantia_HIP,Flg_TC
82098,47,24,0,0,0,20,0,0,7,10,0,2,20,41325,0,0,0,0,0
82163,43,36,3,9.296657,1,30,0,0,6,8,1,0,13,59681,0,0,0,0,0
82340,35,48,4,10.612647,3,36,0,0,3,11,1,2,9,54236,0,0,0,0,0
82227,50,0,0,0,0,-6,1,0,4,10,0,0,18,47995,0,0,0,0,0
82414,48,0,0,0,0,-2,2,0,3,0,0,2,19,64317,0,0,0,0,0
82466,41,12,2,7.512333,1,6,0,0,2,10,0,2,11,46755,1,1,0,0,0
82467,63,36,0,0,0,33,3,0,6,9,1,0,31,36903,1,0,0,0,1
82457,19,12,3,9.729,1,6,1,0,2,8,1,0,0,63861,0,0,1,0,0
82495,52,48,0,0,0,36,7,0,6,10,1,1,18,40554,0,0,0,0,0
82552,48,0,1,0,0,-4,2,0,2,0,0,0,20,45357,0,0,0,0,0
82551,33,36,0,0,0,30,0,0,4,11,1,0,3,21103,0,0,0,0,0
82741,45,0,0,0,0,-6,1,0,1,0,0,1,12,62091,0,0,0,0,0
82756,37,12,0,0,0,6,1,0,1,5,0,1,9,43897,0,0,0,0,0
82760,48,24,31,22.674486,16,14,1,0,4,11,0,2,20,42795,0,0,0,0,0
82702,48,24,3,11.449667,2,12,4,0,7,9,0,1,19,43895,0,0,0,1,0
61220,49,24,3,8.402333,1,17,1,0,5,9,0,1,21,42003,1,0,1,0,0
61556,36,36,43,28.99481,22,24,0,0,5,9,0,2,4,44525,0,0,0,0,0
61588,38,24,0,0,0,17,0,0,4,10,1,0,5,55425,1,0,0,0,0
61681,21,0,0,0,0,-4,0,0,3,9,1,0,0,42752,0,0,0,0,0
61788,41,24,0,0,0,13,1,0,1,8,1,1,9,65711,0,0,0,0,0
61854,37,48,3,12.135617,2,36,0,0,2,9,1,0,9,57317,0,0,1,0,0
62106,30,48,0,0,0,40,0,0,4,9,1,1,1,68382,0,0,0,0,0
62238,33,36,3,10.519,1,28,3,0,3,9,0,0,1,48683,1,0,0,1,1
62333,28,36,0,0,0,25,2,0,4,7,0,0,0,58465,1,1,0,1,0
62522,20,24,4,9.50894,3,18,1,0,2,10,1,0,0,54243,1,0,0,0,0
62606,48,12,2,10.057647,2,10,1,0,6,11,1,2,18,35796,0,0,0,0,0
62776,43,12,0,0,0,8,0,0,2,11,0,0,13,54716,0,0,0,0,0
62892,27,36,0,0,0,29,1,0,4,11,1,0,0,49255,0,0,0,0,1
55572,25,24,0,0,0,18,0,0,2,9,1,0,0,42752,1,0,0,0,0
55586,37,48,0,0,0,39,1,0,3,0,0,1,10,60974,1,0,0,1,0
82866,40,24,0,0,0,19,0,0,3,0,0,0,10,56824,1,0,0,0,1
82867,46,24,0,0,0,17,1,0,2,10,1,1,16,49260,0,0,0,0,0
72442,45,24,0,0,0,16,1,0,6,10,1,1,20,59921,0,1,0,0,0
70308,39,36,0,0,0,31,1,0,3,10,1,1,12,64281,0,0,0,0,0
70423,40,12,0,0,0,10,1,0,1,9,1,0,8,36646,0,0,0,0,0
70624,40,24,0,0,0,12,1,0,1,10,1,0,11,64839,0,0,0,0,0
70676,33,36,4,9.410333,3,31,2,0,4,10,1,0,0,41497,0,0,0,0,0
72471,28,36,3,10.067323,2,33,6,0,2,0,0,0,0,41795,0,0,0,0,0
72503,57,36,4,10.410637,3,33,0,0,3,8,0,1,26,50221,0,0,0,0,0
72594,47,24,0,0,0,19,0,0,7,11,1,2,20,36701,1,0,0,0,0
72628,54,48,0,0,0,36,1,0,7,10,0,1,27,52333,0,0,0,1,0
72773,43,48,1,7.885667,1,36,0,0,5,11,0,0,14,29130,0,0,0,0,0
72853,41,0,0,0,0,-7,0,0,3,9,0,0,14,29130,1,0,0,0,0
72935,21,24,4,10.51998,3,15,1,0,5,9,1,0,0,63861,0,1,0,0,0
70994,58,24,0,0,0,13,0,0,6,0,0,0,30,36809,1,0,0,0,0
73012,43,36,5,9.804657,3,24,1,0,4,0,1,2,12,48473,1,0,0,0,0
73146,44,36,5,8.524667,2,32,3,0,6,9,1,1,14,51993,0,0,0,0,0
73151,41,36,0,0,0,27,4,0,4,9,0,0,13,64234,0,0,0,0,0
71342,40,24,0,0,0,16,0,0,3,11,0,2,11,46755,0,1,0,0,1
73142,47,24,25,32.731251,25,18,3,0,3,0,1,0,14,38105,1,0,0,0,0
73442,52,24,4,12.549,1,14,3,0,4,10,1,2,22,37657,0,0,0,0,0
73540,40,48,41,33.09676,26,38,1,0,3,10,0,2,10,57860,0,0,0,0,0
73541,38,24,0,0,0,21,2,0,3,10,1,1,9,57561,1,0,0,0,0
73556,35,36,2,13.14999,1,24,0,0,2,8,1,0,10,56046,0,0,0,0,0
73512,37,36,0,0,0,30,0,0,6,10,1,0,6,40442,1,0,1,0,0
73519,35,12,2,8.285667,1,6,0,0,1,10,1,0,4,44429,1,0,0,1,1
73539,29,0,0,0,0,-3,3,0,1,10,1,0,0,45799,1,0,0,0,1
73569,73,0,1,0,0,-2,1,0,5,10,0,0,39,58857,0,0,0,0,0
73589,38,0,0,0,0,-4,2,0,3,11,0,2,8,50358,0,1,0,1,0
71743,56,48,0,0,0,40,1,0,7,9,0,1,27,52333,0,0,0,0,0
71793,49,48,0,0,0,37,2,0,6,11,1,2,19,55731,0,0,0,0,0
71830,28,36,0,0,0,31,0,0,5,0,1,0,0,42752,1,0,0,0,1
73743,35,24,25,12.055607,5,14,4,0,4,7,1,0,7,46965,0,0,0,0,0
73775,36,48,0,0,0,39,0,0,4,10,0,0,2,73436,1,1,0,0,0
73680,40,36,14,12.83041,6,23,0,0,2,6,1,0,9,57317,0,0,0,0,0
72063,38,12,0,0,0,5,1,0,2,9,1,1,9,65711,1,0,0,0,0
74130,18,48,0,0,0,36,1,0,2,11,0,0,0,49921,0,0,0,0,0
74226,43,24,2,7.992333,1,15,1,0,1,10,0,0,10,44149,0,0,0,0,0
55729,62,24,5,12.07399,2,23,0,0,4,11,1,2,30,44474,1,0,0,0,1
55806,53,12,0,0,0,6,0,0,2,11,0,2,25,21420,0,0,0,0,0
55938,59,36,0,0,0,28,5,0,5,8,0,2,27,67017,0,0,0,1,0
56665,42,12,0,0,0,9,0,0,4,9,0,1,15,66704,0,0,0,0,0
56826,36,12,2,8.935667,1,9,0,0,1,7,0,2,6,56458,0,1,0,1,1
56865,20,24,3,7.852333,1,15,1,0,2,9,0,0,0,49921,0,1,1,0,0
57067,35,36,3,12.581647,3,32,0,0,2,11,0,1,4,66781,0,0,0,1,0
57217,28,24,4,9.65948,3,13,0,0,3,0,0,0,0,37502,1,0,0,0,0
57292,25,12,0,0,0,7,3,0,1,6,0,0,0,61512,0,0,0,1,0
74287,43,12,3,11.132283,2,5,0,0,5,9,0,2,12,69332,0,0,1,0,0
72228,58,48,0,0,0,35,0,0,7,10,1,2,29,55878,1,0,0,0,0
74345,26,24,0,0,0,18,0,0,2,9,0,0,0,67905,0,1,0,0,0
75630,37,24,0,0,0,23,0,0,1,10,0,1,5,37098,0,0,0,0,1
75691,42,36,0,0,0,25,1,0,2,11,1,1,14,48415,1,1,0,0,1
75711,33,24,6,12.995077,6,12,3,0,4,0,0,1,8,38539,1,0,0,0,0
75830,63,36,0,0,0,23,1,0,5,11,1,0,38,49897,0,0,0,0,0
75881,31,12,0,0,0,0,3,0,4,10,0,0,0,54442,0,0,0,0,0
75841,46,0,0,0,0,-5,3,0,2,7,0,1,16,46922,0,0,0,0,0
76032,49,36,0,0,0,23,0,0,2,9,1,0,17,47588,1,0,0,0,0
76099,50,36,3,8.527323,2,25,1,0,5,11,0,1,21,42003,0,0,0,0,0
76182,18,24,4,14.584647,4,15,1,0,3,9,1,0,0,63861,0,0,1,0,0
75938,39,48,0,0,0,39,2,0,2,0,1,1,12,48147,0,0,0,0,0
76074,24,24,0,0,0,17,0,0,4,9,0,0,0,37502,1,0,0,0,0
76143,53,0,0,0,0,-6,1,0,3,11,1,1,21,56608,0,0,0,0,0
76277,30,36,2,10.770657,2,31,0,0,1,11,1,0,0,52174,0,0,0,0,0
76183,47,36,0,0,0,29,1,0,3,9,1,2,18,35796,0,0,0,0,0
76265,40,36,0,0,0,26,2,0,1,11,0,1,13,21974,0,0,0,0,0
76315,44,24,0,0,0,15,3,0,5,8,1,0,18,34495,0,0,0,0,0
76224,49,36,0,0,0,26,0,0,3,8,0,0,18,47398,0,0,0,0,0
76504,23,12,0,0,0,6,0,0,4,11,0,0,0,37502,1,0,0,1,0
76499,64,24,5,10.272273,3,16,0,0,5,0,1,2,33,36008,1,0,0,0,1
76631,30,12,0,0,0,8,0,0,4,10,0,0,0,65263,1,0,0,0,0
76538,40,12,0,0,0,10,1,0,5,0,0,1,9,43897,1,0,0,0,0
76576,14,0,0,0,0,-4,1,0,3,0,1,0,0,63861,0,0,0,1,0
76660,39,12,0,0,0,8,0,0,4,8,0,2,7,48329,0,0,0,0,0
76692,36,24,0,0,0,22,1,0,5,11,0,2,2,50752,0,0,0,0,0
77016,40,0,0,0,0,-3,1,0,2,0,0,2,11,46257,0,1,0,0,0
76925,57,0,0,0,0,-4,0,0,7,7,0,2,28,70244,0,1,0,1,0
76974,40,24,5,13.33497,3,15,0,0,5,0,1,0,11,45112,0,0,0,0,0
77185,38,0,0,0,0,-2,0,0,3,11,1,1,7,56627,1,0,0,0,1
77203,41,0,0,0,0,-5,1,0,2,10,0,1,11,56387,0,0,0,0,0
77419,41,36,27,16.798763,10,34,1,0,4,0,0,1,12,62091,0,0,0,0,0
77467,50,36,0,0,0,28,0,1,2,0,0,2,18,50126,0,0,0,0,0
77534,43,36,0,0,0,30,0,0,2,7,0,0,14,29130,0,0,0,0,0
77272,32,24,0,0,0,16,0,0,4,8,1,2,6,80647,0,0,0,0,0
77315,32,12,0,0,0,9,1,0,3,10,1,1,4,38838,0,1,0,0,0
77194,27,0,0,0,0,-2,1,0,5,11,1,0,0,31972,0,0,0,0,1
77211,44,24,25,11.941323,3,21,1,0,3,0,0,2,13,44242,0,0,0,0,1
77259,43,12,0,0,0,5,0,0,4,9,0,0,16,60017,0,0,0,0,0
77426,39,36,6,13.320303,3,31,2,0,3,8,0,0,14,41981,1,0,0,0,0
66527,44,36,0,0,0,28,0,0,6,11,1,2,16,62909,0,0,0,1,0
66618,45,12,4,7.899,1,8,5,0,6,9,1,0,18,45536,0,0,0,1,0
66650,46,36,2,7.315667,1,23,4,0,6,0,0,1,18,48165,1,0,0,0,0
66727,39,36,0,0,0,23,0,0,4,0,0,1,6,57783,0,1,0,1,0
66834,39,36,2,8.73698,2,27,3,0,5,9,1,0,9,47864,1,1,0,0,0
66977,37,48,0,0,0,40,0,0,4,9,0,0,10,56824,0,1,0,0,0
67079,27,24,0,0,0,17,1,0,3,11,0,0,0,53769,0,0,1,0,0
67304,41,48,2,9.215667,1,37,1,0,5,10,0,1,10,60974,0,0,0,1,0
67379,24,36,2,9.349,1,30,2,0,3,9,1,0,0,43991,1,0,1,0,0
67588,32,24,0,0,0,23,0,0,6,10,1,1,3,45384,0,1,0,0,0
67654,46,0,0,0,0,-4,1,0,2,0,1,2,17,51926,1,0,0,0,0
67754,40,24,3,8.465667,1,18,0,0,4,0,0,0,10,56824,0,0,0,0,0
67822,22,12,2,10.162333,1,7,2,0,5,8,0,0,0,46236,0,0,0,0,0
68263,47,0,3,0,0,-3,1,0,5,8,1,1,12,64281,1,0,0,0,0
77488,30,24,3,8.261607,2,15,0,0,4,10,1,0,0,40287,0,0,0,0,1
82957,29,36,2,11.802333,1,30,0,0,4,9,0,0,0,65263,0,0,0,0,0
83174,45,36,0,0,0,31,1,0,5,8,1,2,14,29682,1,0,0,0,0
83300,40,0,0,0,0,-5,1,0,6,10,1,2,8,62888,0,0,0,0,0
83352,40,12,0,0,0,10,1,0,1,11,0,1,12,62091,1,0,0,0,0
83263,33,48,0,0,0,37,1,0,5,10,1,1,6,65732,1,0,0,0,0
83447,29,36,0,0,0,32,1,0,2,10,0,0,0,63015,0,0,0,0,0
83485,34,48,2,7.932333,1,35,4,0,2,7,1,0,0,41457,0,0,1,0,0
83608,40,0,2,0,0,-4,2,1,6,0,0,2,9,52783,1,0,0,0,0
83603,49,12,0,0,0,8,5,0,4,9,1,2,19,54321,0,0,0,0,0
83426,57,36,0,0,0,25,0,0,3,10,1,2,25,63896,0,0,0,0,0
83512,24,24,1,9.225667,1,21,3,0,1,6,1,0,0,47843,0,1,0,0,0
83954,21,0,0,0,0,-4,0,0,4,0,1,0,0,52174,0,0,0,0,0
83846,62,12,0,0,0,5,4,0,6,8,1,2,35,50626,0,0,1,0,1
84033,30,36,0,0,0,25,0,0,3,0,1,2,2,45107,0,0,0,0,0
84058,79,0,0,0,0,-6,0,0,4,11,1,2,48,52437,1,0,0,0,0
84124,18,0,0,0,0,-3,0,0,6,11,0,0,0,67905,0,0,1,0,0
84011,47,24,0,0,0,19,1,0,2,0,0,1,18,56762,0,1,1,0,0
84185,38,24,0,0,0,19,0,0,6,8,0,0,4,54063,0,0,0,1,0
84433,44,12,0,0,0,8,3,0,4,7,1,0,13,42306,0,0,0,0,0
84179,53,48,0,0,0,36,0,0,4,0,1,2,26,45827,0,0,0,0,0
84346,53,36,0,0,0,28,1,0,4,9,1,2,22,56560,0,1,0,0,0
84288,32,36,0,0,0,31,0,0,6,8,1,0,0,40287,1,0,1,0,1
84438,44,36,0,0,0,28,4,0,4,7,1,0,13,47383,0,0,1,0,0
84463,43,48,2,10.432333,1,38,2,0,6,9,1,0,15,70424,0,0,0,0,0
84554,52,36,5,13.355617,2,24,0,0,5,11,0,0,19,52368,1,0,0,0,0
84573,40,36,0,0,0,25,0,0,2,0,1,0,12,38433,0,0,1,0,1
84590,49,0,1,0,0,-6,2,0,5,8,1,2,16,48522,1,0,0,0,0
84637,42,0,0,0,0,-4,0,0,6,9,1,2,14,48564,0,0,0,0,0
84724,40,0,7,0,0,-6,0,0,6,10,0,0,11,37073,1,0,0,0,0
84908,49,24,2,11.099,1,14,1,0,2,10,1,0,18,68132,1,0,0,0,0
84745,36,12,1,8.122333,1,7,2,0,5,9,0,2,8,50358,1,0,0,0,1
84812,47,12,2,8.395667,1,9,1,0,3,11,0,2,18,51125,0,0,0,0,0
84806,31,48,5,10.465657,2,37,2,0,5,10,0,2,2,46816,0,1,0,0,0
84857,38,24,0,0,0,22,0,0,3,0,0,0,8,68819,1,0,0,0,0
63310,53,0,0,0,0,-4,3,0,4,0,1,2,23,52642,0,0,0,0,0
63433,36,48,0,0,0,39,2,0,5,10,1,1,6,54406,0,1,0,0,0
63460,36,36,2,8.664323,2,23,0,0,6,10,1,2,5,38814,0,0,0,0,1
63474,44,48,5,9.744667,2,38,1,0,2,11,1,1,11,44206,0,0,0,0,0
69090,43,24,3,10.422333,1,13,3,0,4,10,1,2,14,47761,0,0,0,0,0
69183,40,0,1,0,0,-3,1,0,6,6,1,1,12,64281,0,1,0,0,0
69283,53,24,0,0,0,22,0,0,5,0,0,0,26,57852,1,0,0,0,0
69299,51,24,0,0,0,15,3,0,4,10,1,2,21,44227,0,0,0,0,0
69435,54,24,0,0,0,12,0,0,2,9,0,1,23,54446,0,0,1,0,0
69542,36,24,1,7.925667,1,11,2,0,4,0,1,0,7,53099,1,0,0,0,0
69551,34,48,0,0,0,39,2,0,3,9,1,0,7,53099,0,1,0,0,0
69753,41,36,38,32.337605,24,27,3,0,4,8,0,2,8,35872,1,1,0,0,1
69937,51,24,15,11.165667,1,17,4,0,2,10,0,1,20,40356,0,0,0,0,0
84964,56,12,1,8.866657,1,6,0,0,7,11,1,0,26,33597,0,0,0,0,0
84965,52,24,19,24.909006,18,21,0,0,7,8,1,0,26,33597,0,0,0,0,0
72346,51,36,28,33.706749,27,26,4,0,7,8,0,2,22,47336,1,0,0,0,0
84922,28,36,4,9.42199,3,34,0,0,6,11,1,0,0,40287,0,0,0,0,0
85156,42,24,0,0,0,18,1,0,2,8,1,2,16,30251,0,0,0,0,0
90306,53,48,0,0,0,37,3,0,3,9,0,1,24,52201,0,0,0,1,0
72446,35,36,3,10.193323,1,24,2,0,3,10,1,0,6,44639,0,0,0,1,0
72547,38,24,4,12.09799,3,15,0,0,5,10,0,2,10,48937,1,0,0,0,0
72595,39,36,5,10.59494,2,33,0,0,5,11,0,2,11,46755,0,0,0,0,1
85285,79,24,2,9.150313,2,13,0,0,2,10,0,0,51,32239,0,0,0,0,0
85328,46,12,0,0,0,10,0,0,4,10,0,0,19,52368,1,1,0,0,0
85225,41,48,2,11.899,1,38,3,0,3,11,0,2,11,53293,0,0,0,0,0
85409,53,0,0,0,0,-2,4,0,7,0,1,1,25,46504,1,0,0,0,0
85394,29,12,0,0,0,9,1,0,3,10,0,0,0,43935,0,0,0,0,0
85562,42,24,5,11.65148,3,15,0,0,5,11,0,2,10,48937,0,0,0,0,0
85459,43,36,28,21.624693,15,27,0,0,2,10,1,2,13,53734,0,0,0,0,0
85539,43,48,0,0,0,40,1,0,2,10,1,0,17,56439,1,0,0,0,0
73082,36,36,2,8.614823,2,29,0,0,4,11,1,0,7,56482,0,0,0,0,0
85655,34,48,0,0,0,40,2,0,3,8,1,1,7,55140,0,0,0,0,0
85739,65,36,0,0,0,28,0,0,3,11,1,0,30,37103,1,0,0,0,0
85837,47,24,6,9.909617,3,17,2,0,6,0,0,1,14,47433,0,0,0,0,0
85846,36,12,0,0,0,9,1,0,1,10,1,1,7,79287,1,0,1,0,0
73234,44,48,0,0,0,36,1,0,2,10,1,2,12,48473,1,0,1,0,1
73300,33,48,0,0,0,36,0,0,6,9,1,2,7,56607,1,0,0,0,0
85953,23,12,5,12.618607,5,8,0,0,2,10,1,0,0,40287,0,1,0,0,0
73384,44,36,0,0,0,27,1,0,5,9,0,1,12,62091,0,0,1,0,0
73482,28,24,0,0,0,12,1,0,2,10,0,2,1,64273,1,0,0,0,0
73532,37,12,0,0,0,7,4,0,4,10,0,2,6,38752,0,0,0,0,1
85958,42,36,24,19.21843,11,24,1,0,5,11,1,2,16,30251,1,0,0,0,1
86007,62,24,0,0,0,14,1,0,6,10,0,0,35,42125,0,1,0,0,0
86296,28,36,3,9.982333,1,24,0,0,5,7,1,0,0,52174,0,0,0,0,0
86398,57,0,0,0,0,-6,0,0,2,10,1,0,26,33597,0,0,0,0,0
86489,44,36,0,0,0,33,0,0,6,11,0,1,15,66704,1,0,0,0,0
86160,37,36,2,8.315667,1,31,0,0,3,0,0,2,6,56458,1,0,0,0,0
86226,44,48,0,0,0,36,4,0,5,11,0,2,17,56916,0,0,0,0,1
86227,56,48,0,0,0,41,2,0,6,11,0,1,22,59227,0,0,0,0,0
73884,26,24,0,0,0,17,1,0,3,9,0,0,0,49921,1,1,0,0,0
73916,38,36,3,9.032333,1,27,0,0,1,8,1,1,9,34229,1,0,0,0,0
73982,25,24,0,0,0,11,0,0,4,6,1,0,0,42752,1,1,0,0,0
73983,41,24,0,0,0,23,1,0,1,10,0,1,7,33861,0,0,0,1,0
86580,30,0,0,0,0,-4,0,0,3,11,1,2,2,45107,1,0,1,0,0
86707,34,36,0,0,0,29,3,0,4,11,1,1,4,74127,0,0,0,0,0
86378,33,36,4,9.58998,2,35,0,1,5,0,0,0,8,68819,0,0,0,0,0
86410,32,24,1,8.115667,1,20,2,0,4,9,0,1,1,37588,0,0,0,0,0
74234,35,36,0,0,0,29,0,0,2,9,0,2,3,48118,1,0,0,0,0
86891,57,12,0,0,0,6,2,0,2,11,0,0,30,56871,0,0,1,1,0
87000,32,24,0,0,0,21,3,0,4,10,1,0,0,35143,0,0,0,0,0
86695,29,12,0,0,0,9,2,0,1,9,1,0,0,41497,0,0,0,0,0
85046,45,36,0,0,0,25,1,0,3,8,0,2,18,51125,1,0,0,0,0
86760,32,0,1,0,0,-5,0,0,6,0,1,0,0,42752,0,0,0,1,0
86828,36,12,3,10.442283,2,9,1,0,2,0,1,1,7,79287,0,0,0,0,0
85382,21,0,0,0,0,-6,0,0,6,10,0,0,0,37502,1,0,0,0,1
85514,55,36,0,0,0,26,2,0,3,5,1,1,24,50062,0,0,0,0,0
85515,42,24,2,8.215667,1,15,0,0,6,5,0,0,13,54716,1,1,0,0,0
85565,50,0,0,0,0,-3,0,0,7,10,0,0,21,45621,0,0,1,0,1
85684,33,36,0,0,0,25,0,0,1,6,1,2,4,65343,1,0,0,0,0
86002,49,12,6,10.296303,4,7,0,0,4,0,0,1,21,61288,0,0,0,0,0
86049,24,12,0,0,0,7,6,0,5,11,1,0,0,71287,1,1,0,0,0
86133,43,0,0,0,0,-4,1,0,2,10,0,1,15,41576,0,0,0,0,0
86168,18,36,0,0,0,27,3,0,4,11,0,0,0,54442,1,0,0,1,0
86218,41,36,2,12.547283,2,23,4,0,2,10,1,0,14,63910,0,0,0,0,0
86350,27,48,0,0,0,39,0,0,1,0,1,0,0,52174,0,0,0,0,0
86634,53,48,0,0,0,39,2,0,3,11,1,1,26,67867,1,0,0,0,0
86753,25,0,0,0,0,-1,3,0,6,11,0,0,0,54442,0,0,0,0,0
57960,51,24,4,9.183323,1,17,3,0,3,10,0,1,22,57614,0,0,0,0,0
74381,68,24,0,0,0,13,6,0,5,10,0,0,35,47502,1,0,0,0,0
74388,46,24,4,11.38198,3,20,1,0,5,0,1,0,14,52862,1,0,0,0,0
74433,40,36,2,11.43495,1,30,1,0,5,0,0,0,7,50269,0,0,0,0,0
74488,34,48,0,0,0,40,0,0,3,9,1,2,5,38814,0,0,0,0,0
74790,37,36,0,0,0,27,0,0,3,10,1,2,5,38814,0,0,0,1,0
74924,32,36,0,0,0,34,4,0,6,11,1,1,2,61427,1,1,0,0,0
75051,34,0,0,0,0,-5,0,0,5,10,1,2,7,56607,0,0,0,0,0
75056,33,24,3,7.55999,1,17,1,0,1,9,1,0,0,63861,0,0,0,0,0
75081,81,24,0,0,0,12,1,0,2,10,1,2,52,36381,0,0,0,0,0
75160,25,36,5,10.639323,2,33,0,0,5,9,1,0,0,42752,1,0,0,0,0
75483,36,36,3,9.263,2,27,0,0,5,10,1,2,5,38814,0,0,0,0,0
75510,49,48,23,29.62879,23,39,1,0,3,10,0,1,16,52325,0,0,0,0,0
77693,29,36,2,8.398273,2,32,0,0,2,11,0,0,3,36982,0,0,0,0,0
87009,23,36,0,0,0,31,1,0,1,10,0,0,0,49921,0,0,0,0,0
77817,20,0,0,0,0,-7,1,0,3,8,0,0,0,43935,0,0,0,0,0
78051,42,36,0,0,0,26,0,0,4,8,1,0,14,28742,0,0,0,0,0
77836,46,36,3,10.43498,2,28,0,0,3,11,0,0,20,52435,0,0,1,0,0
77888,43,12,17,19.399891,12,10,1,0,2,10,1,1,17,45078,0,1,1,0,0
78080,29,12,0,0,0,8,1,0,4,0,1,0,0,63861,1,0,1,0,0
78037,56,24,1,10.506657,1,22,0,0,2,9,1,1,28,22729,1,0,0,0,0
78122,45,36,2,11.13895,2,25,1,0,7,11,1,1,20,59921,0,0,0,0,0
78153,73,36,1,8.449,1,26,2,0,3,7,1,1,42,63745,0,1,1,0,0
78372,46,12,0,0,0,7,0,0,6,10,1,1,18,69725,0,0,0,0,0
78421,34,24,2,9.078,2,16,2,0,5,11,1,1,6,54406,0,0,0,0,0
78453,11,24,0,0,0,15,2,0,1,11,0,0,0,32093,1,0,0,0,0
78455,44,24,0,0,0,16,0,0,1,11,0,2,14,38068,0,0,0,0,0
78515,64,36,0,0,0,28,1,0,2,11,0,0,35,42125,0,0,0,0,0
78579,19,36,0,0,0,24,7,0,6,9,1,0,0,54439,0,0,0,0,0
78819,45,36,0,0,0,26,1,0,1,10,0,1,15,41576,1,0,0,0,0
78571,27,24,2,7.552333,1,19,1,0,6,8,0,1,3,56036,1,1,0,0,0
78946,18,24,0,0,0,13,1,0,6,11,0,0,0,49921,1,0,0,0,0
79010,43,36,0,0,0,27,2,0,3,7,0,2,15,45795,1,0,0,0,0
79026,30,0,0,0,0,-4,1,0,6,7,0,0,0,43935,0,0,0,0,1
78841,48,36,3,13.235647,3,27,1,0,2,8,0,0,17,51442,0,0,0,0,0
78921,45,36,0,0,0,30,0,0,6,6,1,2,12,78162,1,0,1,0,1
79246,41,12,0,0,0,9,0,0,6,11,1,2,15,69553,0,0,0,0,0
79278,29,36,22,9.894657,3,30,2,0,4,10,0,0,0,56084,0,1,0,0,0
79450,32,36,0,0,0,24,3,0,3,10,1,1,1,65620,1,0,0,0,0
79075,14,12,0,0,0,6,5,0,1,9,0,0,0,47466,0,0,0,0,0
79090,36,36,0,0,0,27,1,0,5,9,1,2,6,49095,1,0,0,0,0
79125,40,24,5,10.382323,2,21,0,0,2,11,0,1,8,37164,0,0,0,0,0
79155,38,24,2,8.689,1,18,0,0,5,9,1,2,7,56607,1,0,0,0,0
79421,39,24,0,0,0,18,4,0,3,0,0,0,8,41354,0,0,0,0,0
79426,43,24,0,0,0,11,2,0,6,9,1,0,16,49775,0,0,0,0,0
79238,41,36,0,0,0,27,1,0,5,8,0,1,10,60974,0,1,0,0,0
79241,50,36,0,0,0,30,0,0,7,11,1,0,23,25785,0,0,0,0,0
79325,27,36,0,0,0,25,0,0,5,11,0,0,0,65263,1,0,1,0,0
79389,41,36,0,0,0,24,0,0,3,8,0,2,12,69332,0,0,0,1,0
95640,42,48,0,0,0,37,2,0,1,0,1,1,12,48147,0,0,1,0,0
95722,34,24,0,0,0,16,1,0,1,11,1,0,0,49255,1,0,0,0,0
79575,28,48,0,0,0,37,3,0,2,10,1,0,0,51847,0,0,0,0,0
95790,53,24,0,0,0,12,3,0,7,9,1,1,25,62320,0,0,0,0,0
96056,36,24,0,0,0,15,1,0,5,10,1,1,8,57366,0,0,0,0,0
96133,38,36,6,10.675647,3,28,1,0,5,11,1,2,11,47494,0,0,0,0,0
96176,25,48,0,0,0,37,0,0,5,10,1,0,0,42752,0,0,0,0,0
96274,61,36,0,0,0,25,0,0,4,8,1,2,30,44474,1,0,0,1,0
96599,43,24,0,0,0,21,2,0,4,9,1,1,11,55215,0,0,0,0,0
96719,22,48,0,0,0,37,0,0,2,9,1,0,0,40287,0,0,0,0,0
97262,31,24,2,9.486657,1,19,3,0,5,9,0,1,2,67261,0,0,0,1,0
97412,47,48,4,10.983313,3,35,1,0,1,10,0,2,15,54742,0,1,0,0,1
68390,18,24,0,0,0,12,0,0,5,8,1,0,0,42752,0,0,0,1,0
68892,47,36,15,21.729851,15,33,0,0,6,11,0,0,20,52435,0,0,0,0,0
68901,56,36,0,0,0,27,1,0,4,9,1,1,32,30396,1,1,0,0,0
68981,44,12,2,0,0,0,1,0,2,0,0,0,14,47692,0,0,0,0,0
68990,40,12,0,0,0,9,1,0,6,9,1,1,12,64281,1,0,0,0,0
79754,29,24,0,0,0,13,3,0,5,11,1,0,0,47843,1,0,0,0,0
79888,41,24,4,8.558,2,23,1,0,2,11,0,0,11,36149,0,0,1,0,0
79904,41,12,3,13.01798,3,7,2,0,2,8,1,0,11,37443,0,0,0,0,0
79922,22,24,0,0,0,17,0,0,6,11,0,0,0,65263,1,0,0,0,0
80265,41,12,2,11.806617,1,8,0,0,1,11,1,1,13,57415,0,0,1,0,0
80272,46,36,0,0,0,27,0,0,2,11,1,0,16,59799,0,0,1,1,0
80347,61,24,0,0,0,14,0,0,5,9,0,1,33,49170,0,0,1,1,0
80413,46,36,0,0,0,27,0,1,3,1,0,0,18,47398,0,0,0,1,0
80506,43,36,0,0,0,29,0,0,2,8,0,0,8,68819,0,0,0,1,0
